RHEA_ID	DIRECTION	MASTER_ID	ID
18637	UN	18637	GO:0050583
18641	UN	18641	GO:0047067
18645	UN	18645	GO:0047296
18649	UN	18649	GO:0008869
18653	UN	18653	GO:0047694
18657	UN	18657	GO:0120509
18661	UN	18661	GO:0047126
18665	UN	18665	GO:0047335
18669	UN	18669	GO:0047622
18673	UN	18673	GO:0004675
18681	UN	18681	GO:0008760
18685	UN	18685	GO:0018677
18689	UN	18689	GO:0008970
18693	UN	18693	GO:0008953
18697	UN	18697	GO:0050546
18701	UN	18701	GO:0050611
18705	UN	18705	GO:0003829
18709	UN	18709	GO:0050323
18717	UN	18717	GO:0030759
18737	UN	18737	GO:0004756
18741	UN	18741	GO:0050642
18745	UN	18745	GO:0050012
18765	UN	18765	GO:0033188
18769	UN	18769	GO:0043715
18777	UN	18777	GO:0018836
18781	UN	18781	GO:0050080
18801	UN	18801	GO:0050267
18809	UN	18809	GO:0047308
18813	UN	18813	GO:0008704
18817	UN	18817	GO:0050078
18821	UN	18821	GO:0004102
18825	UN	18825	GO:0047849
18829	UN	18829	GO:0033711
18833	UN	18833	GO:0018482
18837	UN	18837	GO:0050639
18849	UN	18849	GO:0033773
18857	UN	18857	GO:0033777
18865	UN	18865	GO:0043754
18869	UN	18869	GO:0008744
18873	UN	18873	GO:0019149
18877	UN	18877	GO:0030740
18881	UN	18881	GO:0047914
18885	UN	18885	GO:0050577
18889	UN	18889	GO:0003825
18893	UN	18893	GO:0033838
18897	UN	18897	GO:0033798
18901	UN	18901	GO:0047413
18905	UN	18905	GO:0050194
18909	UN	18909	GO:0030790
18925	UN	18925	GO:0047941
18929	UN	18929	GO:0050603
18933	UN	18933	GO:0033989
18945	UN	18945	GO:0004656
18949	UN	18949	GO:0050598
18957	UN	18957	GO:0052741
18965	UN	18965	GO:0004852
18973	UN	18973	GO:0050590
18977	UN	18977	GO:0004368
18981	UN	18981	GO:0036441
18985	UN	18985	GO:0008909
18989	UN	18989	GO:0050390
18993	UN	18993	GO:0050584
18997	UN	18997	GO:0004105
19009	UN	19009	GO:0047621
19013	UN	19013	GO:0050339
19021	UN	19021	GO:0004380
19029	UN	19029	GO:0004039
19033	UN	19033	GO:0050121
19037	UN	19037	GO:0004301
19045	UN	19045	GO:0043714
19049	UN	19049	GO:0047992
19053	UN	19053	GO:0018759
19057	UN	19057	GO:0047066
19061	UN	19061	GO:0050464
19069	UN	19069	GO:0004462
19073	UN	19073	GO:0008384
19081	UN	19081	GO:0018786
19085	UN	19085	GO:0019179
19101	UN	19101	GO:0047535
19105	UN	19105	GO:0019145
19109	UN	19109	GO:0047176
19117	UN	19117	GO:0004500
19121	UN	19121	GO:0015431
19125	UN	19125	GO:0050281
19129	UN	19129	GO:0004797
19133	UN	19133	GO:0033852
19137	UN	19137	GO:0047882
19141	UN	19141	GO:0050251
19145	UN	19145	GO:0047966
19149	UN	19149	GO:0106274
19153	UN	19153	GO:0047892
19157	UN	19157	GO:0050401
19165	UN	19165	GO:0047257
19169	UN	19169	GO:0003941
19173	UN	19173	GO:0018625
19177	UN	19177	GO:0050066
19181	UN	19181	GO:0017099
19185	UN	19185	GO:0019142
19189	UN	19189	GO:0004739
19193	UN	19193	GO:0051786
19197	UN	19197	GO:0047352
19201	UN	19201	GO:0004138
19205	UN	19205	GO:0033973
19209	UN	19209	GO:0047036
19213	UN	19213	GO:0047198
19217	UN	19217	GO:0018833
19221	UN	19221	GO:0047895
19225	UN	19225	GO:0043365
19229	UN	19229	GO:0047683
19233	UN	19233	GO:0008474
19237	UN	19237	GO:0047469
19245	UN	19245	GO:0018824
19249	UN	19249	GO:0047315
19253	UN	19253	GO:0004767
19257	UN	19257	GO:0004090
19261	UN	19261	GO:0015439
19265	UN	19265	GO:0047728
19269	UN	19269	GO:0047541
19273	UN	19273	GO:0050462
19277	UN	19277	GO:0043767
19281	UN	19281	GO:0102876
19285	UN	19285	GO:0047199
19289	UN	19289	GO:0050307
19293	UN	19293	GO:0047620
19297	UN	19297	GO:0047730
19301	UN	19301	GO:0046539
19305	UN	19305	GO:0047181
19309	UN	19309	GO:0050531
19313	UN	19313	GO:0003828
19317	UN	19317	GO:0034028
19321	UN	19321	GO:0047864
19325	UN	19325	GO:0047093
19329	UN	19329	GO:0047248
19333	UN	19333	GO:0008949
19337	UN	19337	GO:0047999
19341	UN	19341	GO:0018685
19349	UN	19349	GO:0047509
19353	UN	19353	GO:0045302
19361	UN	19361	GO:0004337
19365	UN	19365	GO:0008974
19369	UN	19369	GO:0018064
19373	UN	19373	GO:0047130
19377	UN	19377	GO:0042602
19385	UN	19385	GO:0050506
19393	UN	19393	GO:0050065
19397	UN	19397	GO:0004632
19401	UN	19401	GO:0050093
19405	UN	19405	GO:0008814
19409	UN	19409	GO:0008709
19413	UN	19413	GO:0004826
19417	UN	19417	GO:0047337
19425	UN	19425	GO:0047717
19429	UN	19429	GO:0047696
19433	UN	19433	GO:0046316
19437	UN	19437	GO:0050139
19441	UN	19441	GO:0018581
19445	UN	19445	GO:0047528
19453	UN	19453	GO:0004021
19457	UN	19457	GO:0047549
19473	UN	19473	GO:0106355
19477	UN	19477	GO:0106356
19481	UN	19481	GO:0033812
19485	UN	19485	GO:0047258
19493	UN	19493	GO:0047738
19497	UN	19497	GO:0004068
19501	UN	19501	GO:0047971
19505	UN	19505	GO:0050409
19509	UN	19509	GO:0047040
19513	UN	19513	GO:0004585
19517	UN	19517	GO:0050116
19521	UN	19521	GO:0008959
19525	UN	19525	GO:0047461
19529	UN	19529	GO:0050010
19533	UN	19533	GO:0009015
19537	UN	19537	GO:0050084
19541	UN	19541	GO:0004350
19545	UN	19545	GO:0047390
19549	UN	19549	GO:0050160
19553	UN	19553	GO:0009034
19557	UN	19557	GO:0050292
19565	UN	19565	GO:0050469
19569	UN	19569	GO:0004808
19573	UN	19573	GO:0008976
19577	UN	19577	GO:0047891
19581	UN	19581	GO:0047870
19585	UN	19585	GO:0047043
19597	UN	19597	GO:0016990
19601	UN	19601	GO:0018661
19605	UN	19605	GO:0047746
19609	UN	19609	GO:0052908
19613	UN	19613	GO:0004790
19621	UN	19621	GO:0008663
19625	UN	19625	GO:0004793
19629	UN	19629	GO:0004450
19633	UN	19633	GO:0047124
19637	UN	19637	GO:0047829
19641	UN	19641	GO:0016207
19645	UN	19645	GO:0047834
19649	UN	19649	GO:0004815
19661	UN	19661	GO:0008926
19665	UN	19665	GO:0018515
19669	UN	19669	GO:0003924
19673	UN	19673	GO:0050240
19681	UN	19681	GO:0047707
19685	UN	19685	GO:0050366
19689	UN	19689	GO:0008994
19697	UN	19697	GO:0047520
19701	UN	19701	GO:0047285
19705	UN	19705	GO:0047104
19709	UN	19709	GO:0003841
19713	UN	19713	GO:0047676
19717	UN	19717	GO:0050174
19721	UN	19721	GO:0004768
19725	UN	19725	GO:0050374
19729	UN	19729	GO:0047602
19733	UN	19733	GO:0036354
19737	UN	19737	GO:0033969
19745	UN	19745	GO:0004800
19749	UN	19749	GO:0047657
19753	UN	19753	GO:0017178
19757	UN	19757	GO:0047447
19765	UN	19765	GO:0046405
19769	UN	19769	GO:0047454
19773	UN	19773	GO:0047014
19777	UN	19777	GO:0050030
19781	UN	19781	GO:0047861
19789	UN	19789	GO:0047136
19793	UN	19793	GO:0008480
19797	UN	19797	GO:0052658
19801	UN	19801	GO:0004595
19805	UN	19805	GO:0004731
19809	UN	19809	GO:0004848
19813	UN	19813	GO:0047297
19817	UN	19817	GO:0106313
19821	UN	19821	GO:0106312
19825	UN	19825	GO:0045483
19829	UN	19829	GO:0047639
19833	UN	19833	GO:0008864
19837	UN	19837	GO:0009010
19841	UN	19841	GO:0018493
19845	UN	19845	GO:0050007
19849	UN	19849	GO:0050135
19865	UN	19865	GO:0004853
19869	UN	19869	GO:0047961
19873	UN	19873	GO:0004773
19877	UN	19877	GO:0004430
19885	UN	19885	GO:0050468
19889	UN	19889	GO:0003983
19893	UN	19893	GO:0008972
19897	UN	19897	GO:0004517
19901	UN	19901	GO:0050621
19909	UN	19909	GO:0004460
19913	UN	19913	GO:0047025
19929	UN	19929	GO:0016760
19933	UN	19933	GO:0008877
19937	UN	19937	GO:0017174
19941	UN	19941	GO:0030786
19945	UN	19945	GO:0047253
19949	UN	19949	GO:0004156
19953	UN	19953	GO:0047635
19961	UN	19961	GO:0050146
19965	UN	19965	GO:0047869
19969	UN	19969	GO:0047991
19973	UN	19973	GO:0016768
19977	UN	19977	GO:0017067
19981	UN	19981	GO:0106321
19985	UN	19985	GO:0106322
19989	UN	19989	GO:0046523
19993	UN	19993	GO:0033744
19995	RL	19993	GO:0036456
19997	UN	19997	GO:0050189
20001	UN	20001	GO:0050569
20005	UN	20005	GO:0046559
20009	UN	20009	GO:0050057
20013	UN	20013	GO:0004070
20017	UN	20017	GO:0047068
20021	UN	20021	GO:0033758
20025	UN	20025	GO:0047928
20029	UN	20029	GO:0050579
20033	UN	20033	GO:0045439
20037	UN	20037	GO:0047641
20049	UN	20049	GO:0004635
20053	UN	20053	GO:0050255
20057	UN	20057	GO:0050127
20061	UN	20061	GO:0004137
20069	UN	20069	GO:0018814
20077	UN	20077	GO:0141100
20081	UN	20081	GO:0047648
20085	UN	20085	GO:0047165
20089	UN	20089	GO:0050050
20093	UN	20093	GO:0047213
20097	UN	20097	GO:0008927
20101	UN	20101	GO:0047474
20105	UN	20105	GO:0043844
20109	UN	20109	GO:0033863
20113	UN	20113	GO:0008801
20117	UN	20117	GO:0008993
20121	UN	20121	GO:0004819
20125	UN	20125	GO:0004324
20129	UN	20129	GO:0008714
20133	UN	20133	GO:0047722
20137	UN	20137	GO:0050643
20141	UN	20141	GO:0047654
20149	UN	20149	GO:0050591
20153	UN	20153	GO:0009702
20157	UN	20157	GO:0047059
20161	UN	20161	GO:0047274
20165	UN	20165	GO:0047908
20177	UN	20177	GO:0047231
20181	UN	20181	GO:0047358
20185	UN	20185	GO:0047392
20197	UN	20197	GO:0047464
20201	UN	20201	GO:0047462
20205	UN	20205	GO:0047236
20209	UN	20209	GO:0050400
20217	UN	20217	GO:0050352
20221	UN	20221	GO:0004329
20225	UN	20225	GO:0047763
20233	UN	20233	GO:0047022
20241	UN	20241	GO:0008938
20245	UN	20245	GO:0009012
20249	UN	20249	GO:0008784
20253	UN	20253	GO:0047868
20257	UN	20257	GO:0047567
20265	UN	20265	GO:0033763
20269	UN	20269	GO:0047487
20273	UN	20273	GO:0004505
20277	UN	20277	GO:0046990
20285	UN	20285	GO:0050500
20289	UN	20289	GO:0003986
20293	UN	20293	GO:0047860
20297	UN	20297	GO:0047680
20301	UN	20301	GO:0004814
20305	UN	20305	GO:0018484
20309	UN	20309	GO:0004096
20313	UN	20313	GO:0035299
20325	UN	20325	GO:0047188
20337	UN	20337	GO:0047825
20341	UN	20341	GO:0047279
20345	UN	20345	GO:0004791
20349	UN	20349	GO:0018644
20353	UN	20353	GO:0050629
20357	UN	20357	GO:0008695
20373	UN	20373	GO:0050218
20393	UN	20393	GO:0047187
20397	UN	20397	GO:0003962
20401	UN	20401	GO:0008800
20405	UN	20405	GO:0050118
20409	UN	20409	GO:0050257
20413	UN	20413	GO:0030775
20417	UN	20417	GO:0033756
20421	UN	20421	GO:0050081
20425	UN	20425	GO:0034029
20429	UN	20429	GO:0030754
20433	UN	20433	GO:0046526
20437	UN	20437	GO:0047832
20441	UN	20441	GO:0017172
20445	UN	20445	GO:0033853
20449	UN	20449	GO:0047744
20453	UN	20453	GO:0050275
20457	UN	20457	GO:0047816
20469	UN	20469	GO:0047723
20473	UN	20473	GO:0017118
20481	UN	20481	GO:0050249
20485	UN	20485	GO:0047053
20489	UN	20489	GO:0047637
20493	UN	20493	GO:0033842
20497	UN	20497	GO:0004059
20505	UN	20505	GO:0003839
20509	UN	20509	GO:0050394
20513	UN	20513	GO:0047436
20517	UN	20517	GO:0003974
20521	UN	20521	GO:0003858
20525	UN	20525	GO:0047942
20529	UN	20529	GO:0010293
20533	UN	20533	GO:0033883
20537	UN	20537	GO:0008770
20545	UN	20545	GO:0004502
20549	UN	20549	GO:0050338
20553	UN	20553	GO:0004493
20557	UN	20557	GO:0009039
20561	UN	20561	GO:0047997
20565	UN	20565	GO:0050437
20569	UN	20569	GO:0004053
20573	UN	20573	GO:0004498
20577	UN	20577	GO:0034022
20581	UN	20581	GO:0050460
20585	UN	20585	GO:0050616
20593	UN	20593	GO:0050119
20597	UN	20597	GO:0050456
20605	UN	20605	GO:0004131
20609	UN	20609	GO:0047440
20613	UN	20613	GO:0001733
20617	UN	20617	GO:0050024
20621	UN	20621	GO:0016463
20625	UN	20625	GO:0047806
20633	UN	20633	GO:0043810
20637	UN	20637	GO:0047061
20641	UN	20641	GO:0004399
20657	UN	20657	GO:0047428
20661	UN	20661	GO:0160237
20665	UN	20665	GO:0050571
20677	UN	20677	GO:0047644
20681	UN	20681	GO:0050502
20685	UN	20685	GO:0047713
20689	UN	20689	GO:0047745
20696	UN	20696	GO:0004784
20700	UN	20700	GO:0009029
20704	UN	20704	GO:0047812
20708	UN	20708	GO:0047878
20712	UN	20712	GO:0008710
20716	UN	20716	GO:0050270
20720	UN	20720	GO:0050640
20728	UN	20728	GO:0050025
20736	UN	20736	GO:0008890
20740	UN	20740	GO:0050345
20744	UN	20744	GO:0047020
20748	UN	20748	GO:0050599
20756	UN	20756	GO:0047168
20764	UN	20764	GO:0047154
20768	UN	20768	GO:0033980
20772	UN	20772	GO:0004746
20776	UN	20776	GO:0047268
20780	UN	20780	GO:0004385
20792	UN	20792	GO:0004824
20796	UN	20796	GO:0050261
20812	UN	20812	GO:0008816
20816	UN	20816	GO:0047032
20820	UN	20820	GO:0047753
20824	UN	20824	GO:0004001
20828	UN	20828	GO:0004609
20832	UN	20832	GO:0008558
20840	UN	20840	GO:0004398
20844	UN	20844	GO:0004736
20848	UN	20848	GO:0047112
20852	UN	20852	GO:0008553
20856	UN	20856	GO:0017040
20860	UN	20860	GO:0018458
20864	UN	20864	GO:0050503
20876	UN	20876	GO:0033734
20880	UN	20880	GO:0050153
20884	UN	20884	GO:0050282
20888	UN	20888	GO:0003860
20892	UN	20892	GO:0050182
20896	UN	20896	GO:0004847
20900	UN	20900	GO:0050125
20908	UN	20908	GO:0050509
20912	UN	20912	GO:0050553
20916	UN	20916	GO:0047803
20920	UN	20920	GO:0018666
20924	UN	20924	GO:0004598
20932	UN	20932	GO:0050014
20940	UN	20940	GO:0052725
20948	UN	20948	GO:0050545
20952	UN	20952	GO:0047245
20956	UN	20956	GO:0047475
20960	UN	20960	GO:0008707
20968	UN	20968	GO:0050020
20972	UN	20972	GO:0047178
20980	UN	20980	GO:0047705
20984	UN	20984	GO:0050290
20992	UN	20992	GO:0030766
20996	UN	20996	GO:0050540
21000	UN	21000	GO:0018706
21004	UN	21004	GO:0047060
21008	UN	21008	GO:0047031
21012	UN	21012	GO:0047269
21016	UN	21016	GO:0004067
21020	UN	21020	GO:0004107
21024	UN	21024	GO:0047968
21028	UN	21028	GO:0004596
21032	UN	21032	GO:0015020
21036	UN	21036	GO:0003985
21040	UN	21040	GO:0043885
21044	UN	21044	GO:0030797
21052	UN	21052	GO:0050575
21060	UN	21060	GO:0047163
21064	UN	21064	GO:0019153
21068	UN	21068	GO:0008940
21076	UN	21076	GO:0047080
21080	UN	21080	GO:0004478
21084	UN	21084	GO:0047757
21088	UN	21088	GO:0045431
21092	UN	21092	GO:0030780
21096	UN	21096	GO:0003855
21104	UN	21104	GO:0001567
21108	UN	21108	GO:0047433
21116	UN	21116	GO:0050082
21128	UN	21128	GO:0003838
21132	UN	21132	GO:0004855
21136	UN	21136	GO:0004092
21140	UN	21140	GO:0008906
21144	UN	21144	GO:0018537
21148	UN	21148	GO:0047227
21152	UN	21152	GO:0047580
21156	UN	21156	GO:0050192
21160	UN	21160	GO:0003878
21164	UN	21164	GO:0106435
21172	UN	21172	GO:0102198
21180	UN	21180	GO:0047194
21184	UN	21184	GO:0004582
21188	UN	21188	GO:0008795
21196	UN	21196	GO:0003871
21200	UN	21200	GO:0045484
21204	UN	21204	GO:0004607
21208	UN	21208	GO:0036424
21216	UN	21216	GO:0050195
21220	UN	21220	GO:0050297
21224	UN	21224	GO:0047354
21228	UN	21228	GO:0050558
21232	UN	21232	GO:0004397
21236	UN	21236	GO:0018672
21240	UN	21240	GO:0004661
21248	UN	21248	GO:0034062
21252	UN	21252	GO:0047545
21253	LR	21252	GO:0061758
21254	RL	21252	GO:0061759
21256	UN	21256	GO:0003866
21260	UN	21260	GO:0033745
21264	UN	21264	GO:0019154
21268	UN	21268	GO:0050623
21272	UN	21272	GO:0008885
21280	UN	21280	GO:0050423
21288	UN	21288	GO:0047327
21292	UN	21292	GO:0046934
21296	UN	21296	GO:0019151
21300	UN	21300	GO:0004098
21308	UN	21308	GO:0016871
21312	UN	21312	GO:0047923
21316	UN	21316	GO:0050181
21320	UN	21320	GO:0047833
21324	UN	21324	GO:0050605
21332	UN	21332	GO:0047932
21336	UN	21336	GO:0050235
21340	UN	21340	GO:0050054
21352	UN	21352	GO:0047071
21356	UN	21356	GO:0047002
21360	UN	21360	GO:0000309
21364	UN	21364	GO:0019875
21368	UN	21368	GO:0004846
21372	UN	21372	GO:0050387
21376	UN	21376	GO:0050585
21380	UN	21380	GO:0050197
21384	UN	21384	GO:0045548
21388	UN	21388	GO:0050028
21392	UN	21392	GO:0008957
21400	UN	21400	GO:0050164
21404	UN	21404	GO:0050587
21408	UN	21408	GO:0050175
21412	UN	21412	GO:0106357
21416	UN	21416	GO:0106358
21420	UN	21420	GO:0047033
21424	UN	21424	GO:0047521
21428	UN	21428	GO:0034010
21432	UN	21432	GO:0030060
21436	UN	21436	GO:0004686
21440	UN	21440	GO:0071771
21444	UN	21444	GO:0047788
21448	UN	21448	GO:0016163
21452	UN	21452	GO:0004504
21456	UN	21456	GO:0047056
21460	UN	21460	GO:0047695
21464	UN	21464	GO:0018760
21472	UN	21472	GO:0047779
21476	UN	21476	GO:0003843
21480	UN	21480	GO:0047542
21488	UN	21488	GO:0033956
21492	UN	21492	GO:0050150
21496	UN	21496	GO:0050210
21500	UN	21500	GO:0050377
21504	UN	21504	GO:0047156
21508	UN	21508	GO:0050253
21516	UN	21516	GO:0050008
21520	UN	21520	GO:0047898
21524	UN	21524	GO:0003852
21528	UN	21528	GO:0004309
21532	UN	21532	GO:0047479
21536	UN	21536	GO:0004490
21540	UN	21540	GO:0004640
21544	UN	21544	GO:0047887
21556	UN	21556	GO:0018025
21560	UN	21560	GO:0047058
21564	UN	21564	GO:0003988
21568	UN	21568	GO:0047403
21572	UN	21572	GO:0050586
21576	UN	21576	GO:0047729
21580	UN	21580	GO:0047605
21584	UN	21584	GO:0050216
21588	UN	21588	GO:0003942
21592	UN	21592	GO:0047129
21596	UN	21596	GO:0031132
21600	UN	21600	GO:0047672
21604	UN	21604	GO:0018846
21608	UN	21608	GO:0033802
21612	UN	21612	GO:0047929
21616	UN	21616	GO:0003836
21620	UN	21620	GO:0052874
21624	UN	21624	GO:0052873
21632	UN	21632	GO:0004097
21636	UN	21636	GO:0047218
21640	UN	21640	GO:0004665
21644	UN	21644	GO:0004370
21648	UN	21648	GO:0004664
21652	UN	21652	GO:0018626
21656	UN	21656	GO:0047732
21660	UN	21660	GO:0018477
21668	UN	21668	GO:0015430
21672	UN	21672	GO:0004671
21676	UN	21676	GO:0033851
21680	UN	21680	GO:0047996
21684	UN	21684	GO:0047697
21688	UN	21688	GO:0050209
21692	UN	21692	GO:0047734
21700	UN	21700	GO:0043874
21704	UN	21704	GO:0050371
21708	UN	21708	GO:0004013
21712	UN	21712	GO:0050179
21716	UN	21716	GO:0050481
21720	UN	21720	GO:0030196
21724	UN	21724	GO:0000257
21728	UN	21728	GO:0047919
21732	UN	21732	GO:0004049
21740	UN	21740	GO:0016784
21744	UN	21744	GO:0016847
21748	UN	21748	GO:0043892
21752	UN	21752	GO:0052728
21756	UN	21756	GO:0050556
21760	UN	21760	GO:0008692
21764	UN	21764	GO:0004392
21768	UN	21768	GO:0050132
21776	UN	21776	GO:0047476
21780	UN	21780	GO:0047797
21792	UN	21792	GO:0050009
21796	UN	21796	GO:0008831
21804	UN	21804	GO:0019140
21808	UN	21808	GO:0047532
21812	UN	21812	GO:0008123
21816	UN	21816	GO:0003884
21820	UN	21820	GO:0008898
21824	UN	21824	GO:0004069
21828	UN	21828	GO:0047889
21832	UN	21832	GO:0030758
21836	UN	21836	GO:0047675
21844	UN	21844	GO:0047947
21848	UN	21848	GO:0047907
21852	UN	21852	GO:0050151
21856	UN	21856	GO:0018823
21860	UN	21860	GO:0047367
21868	UN	21868	GO:0008835
21876	UN	21876	GO:0046998
21880	UN	21880	GO:0050162
21884	UN	21884	GO:0047401
21888	UN	21888	GO:0016629
21892	UN	21892	GO:0106271
21896	UN	21896	GO:0043757
21908	UN	21908	GO:0047039
21912	UN	21912	GO:0050244
21920	UN	21920	GO:0008963
21932	UN	21932	GO:0047625
21936	UN	21936	GO:0050231
21944	UN	21944	GO:0047700
21948	UN	21948	GO:0004328
21956	UN	21956	GO:0050395
21964	UN	21964	GO:0004104
21968	UN	21968	GO:0003856
21976	UN	21976	GO:0043866
21980	UN	21980	GO:0015016
21984	UN	21984	GO:0047754
21988	UN	21988	GO:0033810
21992	UN	21992	GO:0004402
21996	UN	21996	GO:0047167
22000	UN	22000	GO:0047837
22004	UN	22004	GO:0004687
22008	UN	22008	GO:0008899
22012	UN	22012	GO:0046026
22016	UN	22016	GO:0008794
22020	UN	22020	GO:0015412
22028	UN	22028	GO:0050638
22032	UN	22032	GO:0050204
22036	UN	22036	GO:0047330
22040	UN	22040	GO:0047902
22044	UN	22044	GO:0008900
22048	UN	22048	GO:0003874
22052	UN	22052	GO:0050418
22056	UN	22056	GO:0047978
22060	UN	22060	GO:0004076
22064	UN	22064	GO:0047587
22068	UN	22068	GO:0004455
22072	UN	22072	GO:0008741
22080	UN	22080	GO:0033766
22088	UN	22088	GO:0008728
22092	UN	22092	GO:0050618
22096	UN	22096	GO:0004654
22100	UN	22100	GO:0018761
22104	UN	22104	GO:0033855
22108	UN	22108	GO:0004794
22116	UN	22116	GO:0047247
22120	UN	22120	GO:0004776
22128	UN	22128	GO:0047503
22132	UN	22132	GO:0015423
22140	UN	22140	GO:0008252
22148	UN	22148	GO:0009496
22152	UN	22152	GO:0008876
22156	UN	22156	GO:0004382
22160	UN	22160	GO:0033811
22164	UN	22164	GO:0047277
22168	UN	22168	GO:0003978
22172	UN	22172	GO:0046524
22176	UN	22176	GO:0050051
22184	UN	22184	GO:0047062
22188	UN	22188	GO:0033975
22192	UN	22192	GO:0004643
22200	UN	22200	GO:0046547
22212	UN	22212	GO:0050320
22216	UN	22216	GO:0047762
22220	UN	22220	GO:0009899
22224	UN	22224	GO:0050635
22236	UN	22236	GO:0003850
22248	UN	22248	GO:0047114
22252	UN	22252	GO:0047273
22256	UN	22256	GO:0018454
22260	UN	22260	GO:0050349
22268	UN	22268	GO:0050300
22272	UN	22272	GO:0102557
22276	UN	22276	GO:0047551
22280	UN	22280	GO:0030739
22284	UN	22284	GO:0050126
22288	UN	22288	GO:0047876
22292	UN	22292	GO:0033815
22300	UN	22300	GO:0047893
22304	UN	22304	GO:0047904
22312	UN	22312	GO:0046522
22316	UN	22316	GO:0047229
22320	UN	22320	GO:0050420
22324	UN	22324	GO:0004463
22328	UN	22328	GO:0004789
22336	UN	22336	GO:0047150
22340	UN	22340	GO:0047048
22344	UN	22344	GO:0050266
22348	UN	22348	GO:0047664
22352	UN	22352	GO:0008923
22356	UN	22356	GO:0030585
22360	UN	22360	GO:0047820
22364	UN	22364	GO:0030266
22368	UN	22368	GO:0008742
22372	UN	22372	GO:0047557
22376	UN	22376	GO:0160147
22380	UN	22380	GO:0030599
22384	UN	22384	GO:0052845
22388	UN	22388	GO:0050133
22396	UN	22396	GO:0052750
22400	UN	22400	GO:0047044
22404	UN	22404	GO:0050388
22408	UN	22408	GO:0004161
22416	UN	22416	GO:0050223
22420	UN	22420	GO:0018481
22428	UN	22428	GO:0016216
22432	UN	22432	GO:0003857
22436	UN	22436	GO:0034004
22440	UN	22440	GO:0047357
22444	UN	22444	GO:0050268
22448	UN	22448	GO:0050225
22452	UN	22452	GO:0000298
22456	UN	22456	GO:0016980
22460	UN	22460	GO:0047616
22464	UN	22464	GO:0050370
22468	UN	22468	GO:0043740
22472	UN	22472	GO:0050165
22484	UN	22484	GO:0004081
22488	UN	22488	GO:0051907
22492	UN	22492	GO:0050415
22504	UN	22504	GO:0047365
22508	UN	22508	GO:0034061
22512	UN	22512	GO:0016993
22516	UN	22516	GO:0050324
22528	UN	22528	GO:0047230
22536	UN	22536	GO:0030762
22544	UN	22544	GO:0047408
22548	UN	22548	GO:0033736
22552	UN	22552	GO:0004027
22560	UN	22560	GO:0047526
22564	UN	22564	GO:0141148
22568	UN	22568	GO:0034018
22572	UN	22572	GO:0050099
22576	UN	22576	GO:0102007
22580	UN	22580	GO:0008684
22584	UN	22584	GO:0004325
22592	UN	22592	GO:0046423
22596	UN	22596	GO:0047739
22600	UN	22600	GO:0106330
22604	UN	22604	GO:0050089
22608	UN	22608	GO:0009014
22612	UN	22612	GO:0047777
22616	UN	22616	GO:0047065
22620	UN	22620	GO:0050360
22624	UN	22624	GO:0008701
22628	UN	22628	GO:0004639
22636	UN	22636	GO:0047840
22640	UN	22640	GO:0047560
22644	UN	22644	GO:0047087
22648	UN	22648	GO:0004408
22652	UN	22652	GO:0050530
22656	UN	22656	GO:0047494
22664	UN	22664	GO:0047158
22668	UN	22668	GO:0008915
22680	UN	22680	GO:0008829
22692	UN	22692	GO:0018669
22696	UN	22696	GO:0047096
22704	UN	22704	GO:0047426
22708	UN	22708	GO:0047951
22712	UN	22712	GO:0008820
22716	UN	22716	GO:0033781
22720	UN	22720	GO:0008256
22724	UN	22724	GO:0016906
22728	UN	22728	GO:0004125
22732	UN	22732	GO:0043722
22736	UN	22736	GO:0030412
22740	UN	22740	GO:0004396
22744	UN	22744	GO:0016422
22752	UN	22752	GO:0050383
22756	UN	22756	GO:0046577
22760	UN	22760	GO:0047712
22764	UN	22764	GO:0004439
22768	UN	22768	GO:0047566
22772	UN	22772	GO:0050023
22776	UN	22776	GO:0016689
22780	UN	22780	GO:0016165
22784	UN	22784	GO:0043817
22788	UN	22788	GO:0047149
22792	UN	22792	GO:0050143
22796	UN	22796	GO:0047976
22800	UN	22800	GO:0047793
22804	UN	22804	GO:0050396
22808	UN	22808	GO:0043732
22812	UN	22812	GO:0004488
22816	UN	22816	GO:0009045
22820	UN	22820	GO:0140560
22824	UN	22824	GO:0047847
22828	UN	22828	GO:0004636
22832	UN	22832	GO:0050416
22836	UN	22836	GO:0004315
22840	UN	22840	GO:0050001
22852	UN	22852	GO:0004760
22856	UN	22856	GO:0047180
22860	UN	22860	GO:0004515
22864	UN	22864	GO:0018113
22868	UN	22868	GO:0050272
22872	UN	22872	GO:0019797
22876	UN	22876	GO:0050537
22880	UN	22880	GO:0033854
22884	UN	22884	GO:0050094
22888	UN	22888	GO:0004494
22892	UN	22892	GO:0004487
22896	UN	22896	GO:0004321
22900	UN	22900	GO:0052587
22908	UN	22908	GO:0090612
22912	UN	22912	GO:0009042
22916	UN	22916	GO:0033767
22920	UN	22920	GO:0047310
22924	UN	22924	GO:0004132
22928	UN	22928	GO:0047574
22932	UN	22932	GO:0003831
22936	UN	22936	GO:0008448
22940	UN	22940	GO:0004054
22944	UN	22944	GO:0033703
22948	UN	22948	GO:0009025
22956	UN	22956	GO:0050207
22960	UN	22960	GO:0048000
22964	UN	22964	GO:0004586
22980	UN	22980	GO:0004579
22984	UN	22984	GO:0050205
22996	UN	22996	GO:0016688
23000	UN	23000	GO:0050166
